month,product_category,company,units
2024-05-01,Rings,Gabit,524.0
2024-06-01,Rings,Gabit,1740.0
2024-09-01,Rings,Gabit,4933.0
2024-10-01,Rings,Gabit,478.0
2024-11-01,Rings,Gabit,2293.0
2024-12-01,Rings,Gabit,4822.0
2025-01-01,Rings,Gabit,2000.0
2025-02-01,Rings,Gabit,2654.0
2025-03-01,Rings,Gabit,3295.0
2025-04-01,Rings,Gabit,5460.0
2025-05-01,Rings,Gabit,5473.0
2025-06-01,Rings,Gabit,5519.0
2025-07-01,Rings,Gabit,900.0
2025-08-01,Rings,Gabit,500.0
2025-09-01,Rings,Gabit,800.0
2025-10-01,Rings,Gabit,3216.0
2025-11-01,Rings,Gabit,5000.0
2025-12-01,Rings,Gabit,6098.0
2026-01-01,Rings,Gabit,4985.0
2026-02-01,Rings,Gabit,7362.0
2026-03-01,Rings,Gabit,6435.0
2023-09-01,Rings,Imagine Marketing,4500.0
2024-07-01,Rings,Imagine Marketing,9899.0
2024-08-01,Rings,Imagine Marketing,998.0
2024-09-01,Rings,Imagine Marketing,7998.0
2024-10-01,Rings,Imagine Marketing,2998.0
2024-11-01,Rings,Imagine Marketing,2499.0
2024-12-01,Rings,Imagine Marketing,7995.0
2025-01-01,Rings,Imagine Marketing,1200.0
2025-05-01,Rings,Imagine Marketing,1996.0
2025-06-01,Rings,Imagine Marketing,6600.0
2025-07-01,Rings,Imagine Marketing,1397.0
2025-08-01,Rings,Imagine Marketing,10600.0
2025-09-01,Rings,Imagine Marketing,5085.0
2025-10-01,Rings,Imagine Marketing,3300.0
2025-11-01,Rings,Imagine Marketing,1200.0
2025-12-01,Rings,Imagine Marketing,2096.0
2026-01-01,Rings,Imagine Marketing,1099.0
2026-02-01,Rings,Imagine Marketing,4096.0
2026-03-01,Rings,Imagine Marketing,799.0
2024-04-01,Rings,Muse,695.0
2024-05-01,Rings,Muse,59.0
2024-06-01,Rings,Muse,275.0
2024-09-01,Rings,Muse,228.0
2024-10-01,Rings,Muse,227.0
2024-11-01,Rings,Muse,454.0
2024-12-01,Rings,Muse,254.0
2025-01-01,Rings,Muse,170.0
2025-02-01,Rings,Muse,200.0
2025-06-01,Rings,Muse,70.0
2025-07-01,Rings,Muse,50.0
2025-08-01,Rings,Muse,30.0
2025-09-01,Rings,Muse,51.0
2025-10-01,Rings,Muse,22.0
2025-11-01,Rings,Muse,18.0
2025-12-01,Rings,Muse,22.0
2026-01-01,Rings,Muse,10.0
2026-02-01,Rings,Muse,20.0
2026-03-01,Rings,Muse,422.0
2023-10-01,Rings,Nexxbase,965.0
2023-11-01,Rings,Nexxbase,328.0
2023-12-01,Rings,Nexxbase,1519.0
2024-01-01,Rings,Nexxbase,40.0
2024-03-01,Rings,Nexxbase,20.0
2024-05-01,Rings,Nexxbase,2000.0
2024-06-01,Rings,Nexxbase,50.0
2024-07-01,Rings,Nexxbase,30.0
2024-09-01,Rings,Nexxbase,134.0
2024-10-01,Rings,Nexxbase,498.0
2024-11-01,Rings,Nexxbase,50.0
2025-01-01,Rings,Nexxbase,95.0
2025-03-01,Rings,Nexxbase,144.0
2025-05-01,Rings,Nexxbase,765.0
2025-06-01,Rings,Nexxbase,5327.0
2025-08-01,Rings,Nexxbase,50.0
2025-12-01,Rings,Nexxbase,200.0
2026-02-01,Rings,Nexxbase,150.0
2026-03-01,Rings,Nexxbase,450.0
2024-01-01,Rings,Others,1231.0
2024-02-01,Rings,Others,498.0
2024-03-01,Rings,Others,234.0
2024-04-01,Rings,Others,543.0
2024-05-01,Rings,Others,98.0
2024-06-01,Rings,Others,223.0
2024-07-01,Rings,Others,987.0
2024-08-01,Rings,Others,564.0
2024-09-01,Rings,Others,323.0
2024-10-01,Rings,Others,299.0
2024-11-01,Rings,Others,543.0
2024-12-01,Rings,Others,435.0
2025-01-01,Rings,Others,234.0
2025-02-01,Rings,Others,221.0
2025-03-01,Rings,Others,1132.0
2025-04-01,Rings,Others,543.0
2025-05-01,Rings,Others,298.0
2025-06-01,Rings,Others,432.0
2025-07-01,Rings,Others,874.0
2025-08-01,Rings,Others,943.0
2025-09-01,Rings,Others,909.0
2025-10-01,Rings,Others,686.0
2025-11-01,Rings,Others,435.0
2025-12-01,Rings,Others,258.0
2026-01-01,Rings,Others,300.0
2026-02-01,Rings,Others,203.0
2026-03-01,Rings,Others,984.0
2023-09-01,Rings,Pi Ring,6000.0
2023-10-01,Rings,Pi Ring,6987.0
2023-11-01,Rings,Pi Ring,8479.0
2023-12-01,Rings,Pi Ring,8900.0
2024-01-01,Rings,Pi Ring,7830.0
2024-02-01,Rings,Pi Ring,7954.0
2024-03-01,Rings,Pi Ring,10007.0
2024-04-01,Rings,Pi Ring,7352.0
2024-05-01,Rings,Pi Ring,9500.0
2024-06-01,Rings,Pi Ring,3153.0
2024-07-01,Rings,Pi Ring,6500.0
2024-08-01,Rings,Pi Ring,7533.0
2024-09-01,Rings,Pi Ring,1000.0
2024-10-01,Rings,Pi Ring,3000.0
2024-11-01,Rings,Pi Ring,1245.0
2024-12-01,Rings,Pi Ring,752.0
2025-01-01,Rings,Pi Ring,800.0
2025-02-01,Rings,Pi Ring,500.0
2025-03-01,Rings,Pi Ring,200.0
2025-04-01,Rings,Pi Ring,140.0
2025-05-01,Rings,Pi Ring,100.0
2024-02-01,Rings,RD,37.0
2024-08-01,Rings,SRK Powertech,1000.0
2025-06-01,Rings,SRK Powertech,5400.0
2025-07-01,Rings,SRK Powertech,2000.0
2025-08-01,Rings,SRK Powertech,1800.0
2025-09-01,Rings,SRK Powertech,800.0
2025-10-01,Rings,SRK Powertech,1300.0
2025-11-01,Rings,SRK Powertech,1100.0
2025-12-01,Rings,SRK Powertech,900.0
2026-01-01,Rings,SRK Powertech,1100.0
2026-02-01,Rings,SRK Powertech,1300.0
2026-03-01,Rings,SRK Powertech,2900.0
2024-10-01,Rings,Samsung,499.0
2024-11-01,Rings,Samsung,559.0
2025-01-01,Rings,Samsung,100.0
2025-02-01,Rings,Samsung,200.0
2025-03-01,Rings,Samsung,1400.0
2025-04-01,Rings,Samsung,500.0
2025-05-01,Rings,Samsung,100.0
2025-06-01,Rings,Samsung,1400.0
2025-07-01,Rings,Samsung,500.0
2025-08-01,Rings,Samsung,870.0
2025-09-01,Rings,Samsung,635.0
2025-11-01,Rings,Samsung,100.0
2025-12-01,Rings,Samsung,900.0
2026-01-01,Rings,Samsung,300.0
2026-02-01,Rings,Samsung,200.0
2026-03-01,Rings,Samsung,500.0
2023-09-01,Rings,Ultrahuman,41509.0
2023-10-01,Rings,Ultrahuman,5864.0
2023-11-01,Rings,Ultrahuman,9495.0
2023-12-01,Rings,Ultrahuman,9467.0
2024-01-01,Rings,Ultrahuman,8636.0
2024-02-01,Rings,Ultrahuman,9483.0
2024-03-01,Rings,Ultrahuman,10137.0
2024-04-01,Rings,Ultrahuman,9987.0
2024-05-01,Rings,Ultrahuman,12501.0
2024-06-01,Rings,Ultrahuman,12720.0
2024-07-01,Rings,Ultrahuman,9930.0
2024-08-01,Rings,Ultrahuman,10698.0
2024-09-01,Rings,Ultrahuman,13340.0
2024-10-01,Rings,Ultrahuman,10240.0
2024-11-01,Rings,Ultrahuman,9054.0
2024-12-01,Rings,Ultrahuman,12858.0
2025-01-01,Rings,Ultrahuman,8878.0
2025-02-01,Rings,Ultrahuman,6342.0
2025-03-01,Rings,Ultrahuman,6478.0
2025-04-01,Rings,Ultrahuman,8344.0
2025-05-01,Rings,Ultrahuman,7912.0
2025-06-01,Rings,Ultrahuman,6993.0
2025-07-01,Rings,Ultrahuman,6500.0
2025-08-01,Rings,Ultrahuman,3400.0
2025-09-01,Rings,Ultrahuman,4267.0
2025-10-01,Rings,Ultrahuman,2454.0
2025-11-01,Rings,Ultrahuman,1433.0
2025-12-01,Rings,Ultrahuman,5009.0
2026-01-01,Rings,Ultrahuman,4544.0
2026-02-01,Rings,Ultrahuman,2171.0
2026-03-01,Rings,Ultrahuman,2344.0
2024-10-01,Rings,Zepp,213.0
2024-11-01,Rings,Zepp,5.0
2025-01-01,Rings,Zepp,2.0
2025-03-01,Rings,Zepp,120.0
2025-04-01,Rings,Zepp,26.0
2025-05-01,Rings,Zepp,10.0
2025-06-01,Rings,Zepp,2.0
2025-07-01,Rings,Zepp,2.0
2025-08-01,Rings,Zepp,14.0
2025-09-01,Rings,Zepp,7.0
2025-10-01,Rings,Zepp,67.0
2025-11-01,Rings,Zepp,2.0
2026-01-01,Rings,Zepp,53.0
2023-01-01,Smartwatch,Ambrane,76273.0
2023-02-01,Smartwatch,Ambrane,73572.0
2023-03-01,Smartwatch,Ambrane,55770.0
2023-04-01,Smartwatch,Ambrane,50967.0
2023-05-01,Smartwatch,Ambrane,131719.0
2023-06-01,Smartwatch,Ambrane,52937.0
2023-07-01,Smartwatch,Ambrane,47554.0
2023-08-01,Smartwatch,Ambrane,43000.0
2023-09-01,Smartwatch,Ambrane,47805.0
2023-10-01,Smartwatch,Ambrane,17716.0
2023-11-01,Smartwatch,Ambrane,16523.0
2023-12-01,Smartwatch,Ambrane,5769.0
2024-01-01,Smartwatch,Ambrane,23222.0
2024-02-01,Smartwatch,Ambrane,24838.0
2024-03-01,Smartwatch,Ambrane,3404.0
2024-04-01,Smartwatch,Ambrane,6759.0
2024-05-01,Smartwatch,Ambrane,9984.0
2024-06-01,Smartwatch,Ambrane,4745.0
2024-07-01,Smartwatch,Ambrane,11120.0
2024-08-01,Smartwatch,Ambrane,7660.0
2024-09-01,Smartwatch,Ambrane,7002.0
2024-10-01,Smartwatch,Ambrane,5290.0
2024-11-01,Smartwatch,Ambrane,5430.0
2024-12-01,Smartwatch,Ambrane,9379.0
2025-01-01,Smartwatch,Ambrane,1235.0
2025-02-01,Smartwatch,Ambrane,3559.0
2025-03-01,Smartwatch,Ambrane,3028.0
2020-01-01,Smartwatch,Apple,22013.0
2020-02-01,Smartwatch,Apple,3937.0
2020-03-01,Smartwatch,Apple,11152.0
2020-05-01,Smartwatch,Apple,6193.0
2020-06-01,Smartwatch,Apple,11993.0
2020-07-01,Smartwatch,Apple,16611.0
2020-08-01,Smartwatch,Apple,30164.0
2020-09-01,Smartwatch,Apple,38100.0
2020-10-01,Smartwatch,Apple,105910.0
2020-11-01,Smartwatch,Apple,59571.0
2020-12-01,Smartwatch,Apple,23898.0
2021-01-01,Smartwatch,Apple,35380.0
2021-02-01,Smartwatch,Apple,11534.0
2021-03-01,Smartwatch,Apple,28922.0
2021-04-01,Smartwatch,Apple,7843.0
2021-05-01,Smartwatch,Apple,17723.0
2021-06-01,Smartwatch,Apple,7610.0
2021-07-01,Smartwatch,Apple,40090.0
2021-08-01,Smartwatch,Apple,41778.0
2021-09-01,Smartwatch,Apple,48344.0
2021-10-01,Smartwatch,Apple,10904.0
2021-11-01,Smartwatch,Apple,41102.0
2021-12-01,Smartwatch,Apple,49185.0
2022-01-01,Smartwatch,Apple,5116.0
2022-02-01,Smartwatch,Apple,13148.0
2022-03-01,Smartwatch,Apple,23472.0
2022-04-01,Smartwatch,Apple,26063.0
2022-05-01,Smartwatch,Apple,29568.0
2022-06-01,Smartwatch,Apple,38376.0
2022-07-01,Smartwatch,Apple,3704.0
2022-08-01,Smartwatch,Apple,29432.0
2022-09-01,Smartwatch,Apple,98520.0
2022-10-01,Smartwatch,Apple,71644.0
2022-11-01,Smartwatch,Apple,57084.0
2022-12-01,Smartwatch,Apple,16762.0
2023-01-01,Smartwatch,Apple,11794.0
2023-02-01,Smartwatch,Apple,7295.0
2023-03-01,Smartwatch,Apple,10846.0
2023-04-01,Smartwatch,Apple,16021.0
2023-05-01,Smartwatch,Apple,24317.0
2023-06-01,Smartwatch,Apple,19383.0
2023-07-01,Smartwatch,Apple,72314.0
2023-08-01,Smartwatch,Apple,15194.0
2023-09-01,Smartwatch,Apple,118009.0
2023-10-01,Smartwatch,Apple,101931.0
2023-11-01,Smartwatch,Apple,20254.0
2023-12-01,Smartwatch,Apple,9725.0
2024-01-01,Smartwatch,Apple,29825.0
2024-02-01,Smartwatch,Apple,13669.0
2024-03-01,Smartwatch,Apple,17853.0
2024-04-01,Smartwatch,Apple,12045.0
2024-05-01,Smartwatch,Apple,18798.0
2024-06-01,Smartwatch,Apple,11405.0
2024-07-01,Smartwatch,Apple,5179.0
2024-08-01,Smartwatch,Apple,24018.0
2024-09-01,Smartwatch,Apple,75175.0
2024-10-01,Smartwatch,Apple,73832.0
2024-11-01,Smartwatch,Apple,14139.0
2024-12-01,Smartwatch,Apple,46150.0
2025-01-01,Smartwatch,Apple,48234.0
2025-02-01,Smartwatch,Apple,10689.0
2025-03-01,Smartwatch,Apple,14051.0
2025-04-01,Smartwatch,Apple,13980.0
2025-05-01,Smartwatch,Apple,12829.0
2025-06-01,Smartwatch,Apple,9695.0
2025-07-01,Smartwatch,Apple,8200.0
2025-08-01,Smartwatch,Apple,41366.0
2025-09-01,Smartwatch,Apple,111155.0
2025-10-01,Smartwatch,Apple,65371.0
2025-11-01,Smartwatch,Apple,43069.0
2025-12-01,Smartwatch,Apple,69240.0
2026-01-01,Smartwatch,Apple,10875.0
2026-02-01,Smartwatch,Apple,24445.0
2026-03-01,Smartwatch,Apple,21252.0
2023-09-01,Smartwatch,BBK,2160.0
2023-10-01,Smartwatch,BBK,1440.0
2023-12-01,Smartwatch,BBK,2880.0
2024-02-01,Smartwatch,BBK,2880.0
2024-03-01,Smartwatch,BBK,640.0
2024-08-01,Smartwatch,BBK,1439.0
2024-09-01,Smartwatch,BBK,1441.0
2024-10-01,Smartwatch,BBK,1440.0
2024-12-01,Smartwatch,BBK,780.0
2025-01-01,Smartwatch,BBK,1500.0
2025-03-01,Smartwatch,BBK,1672.0
2025-04-01,Smartwatch,BBK,512.0
2025-05-01,Smartwatch,BBK,2240.0
2025-06-01,Smartwatch,BBK,1152.0
2025-07-01,Smartwatch,BBK,1733.0
2025-08-01,Smartwatch,BBK,2040.0
2025-09-01,Smartwatch,BBK,1107.0
2025-10-01,Smartwatch,BBK,2800.0
2025-12-01,Smartwatch,BBK,1440.0
2026-01-01,Smartwatch,BBK,720.0
2026-02-01,Smartwatch,BBK,150.0
2026-03-01,Smartwatch,BBK,435.0
2023-01-01,Smartwatch,BeatXP,39761.0
2023-02-01,Smartwatch,BeatXP,58326.0
2023-03-01,Smartwatch,BeatXP,20202.0
2023-04-01,Smartwatch,BeatXP,35137.0
2023-05-01,Smartwatch,BeatXP,103279.0
2023-06-01,Smartwatch,BeatXP,90980.0
2023-07-01,Smartwatch,BeatXP,102714.0
2023-08-01,Smartwatch,BeatXP,129331.0
2023-09-01,Smartwatch,BeatXP,351567.0
2023-10-01,Smartwatch,BeatXP,552263.0
2023-11-01,Smartwatch,BeatXP,299210.0
2023-12-01,Smartwatch,BeatXP,239001.0
2024-01-01,Smartwatch,BeatXP,172828.0
2024-02-01,Smartwatch,BeatXP,149256.0
2024-03-01,Smartwatch,BeatXP,70800.0
2024-04-01,Smartwatch,BeatXP,157445.0
2024-05-01,Smartwatch,BeatXP,83609.0
2024-06-01,Smartwatch,BeatXP,94911.0
2024-07-01,Smartwatch,BeatXP,92265.0
2024-08-01,Smartwatch,BeatXP,90179.0
2024-09-01,Smartwatch,BeatXP,63580.0
2024-10-01,Smartwatch,BeatXP,9830.0
2024-11-01,Smartwatch,BeatXP,8560.0
2024-12-01,Smartwatch,BeatXP,6705.0
2025-01-01,Smartwatch,BeatXP,12569.0
2025-03-01,Smartwatch,BeatXP,1036.0
2025-04-01,Smartwatch,BeatXP,4636.0
2022-12-01,Smartwatch,Brandscale,5987.0
2023-08-01,Smartwatch,Brandscale,84992.0
2025-03-01,Smartwatch,COROS,59.0
2025-04-01,Smartwatch,COROS,240.0
2025-05-01,Smartwatch,COROS,226.0
2025-06-01,Smartwatch,COROS,324.0
2025-07-01,Smartwatch,COROS,219.0
2025-08-01,Smartwatch,COROS,65.0
2025-09-01,Smartwatch,COROS,334.0
2025-10-01,Smartwatch,COROS,489.0
2025-11-01,Smartwatch,COROS,305.0
2026-01-01,Smartwatch,COROS,300.0
2026-02-01,Smartwatch,COROS,332.0
2026-03-01,Smartwatch,COROS,103.0
2023-05-01,Smartwatch,Casio,2300.0
2023-06-01,Smartwatch,Casio,4390.0
2023-07-01,Smartwatch,Casio,1110.0
2023-08-01,Smartwatch,Casio,510.0
2023-09-01,Smartwatch,Casio,602.0
2023-10-01,Smartwatch,Casio,3837.0
2023-11-01,Smartwatch,Casio,200.0
2023-12-01,Smartwatch,Casio,550.0
2024-01-01,Smartwatch,Casio,810.0
2024-03-01,Smartwatch,Casio,640.0
2024-04-01,Smartwatch,Casio,6506.0
2024-05-01,Smartwatch,Casio,1090.0
2024-06-01,Smartwatch,Casio,1580.0
2024-07-01,Smartwatch,Casio,3080.0
2024-08-01,Smartwatch,Casio,2680.0
2024-09-01,Smartwatch,Casio,1892.0
2024-11-01,Smartwatch,Casio,410.0
2024-12-01,Smartwatch,Casio,2390.0
2025-01-01,Smartwatch,Casio,495.0
2025-02-01,Smartwatch,Casio,401.0
2025-03-01,Smartwatch,Casio,115.0
2025-04-01,Smartwatch,Casio,1480.0
2025-05-01,Smartwatch,Casio,3490.0
2025-06-01,Smartwatch,Casio,3740.0
2025-07-01,Smartwatch,Casio,3850.0
2025-08-01,Smartwatch,Casio,3300.0
2025-09-01,Smartwatch,Casio,1646.0
2025-10-01,Smartwatch,Casio,3560.0
2025-11-01,Smartwatch,Casio,1920.0
2025-12-01,Smartwatch,Casio,2550.0
2026-01-01,Smartwatch,Casio,2770.0
2026-02-01,Smartwatch,Casio,1162.0
2026-03-01,Smartwatch,Casio,1966.0
2023-07-01,Smartwatch,Citizen,2.0
2020-08-01,Smartwatch,Crossbeats,2508.0
2020-09-01,Smartwatch,Crossbeats,1511.0
2020-10-01,Smartwatch,Crossbeats,2949.0
2020-11-01,Smartwatch,Crossbeats,2973.0
2020-12-01,Smartwatch,Crossbeats,3100.0
2021-01-01,Smartwatch,Crossbeats,4985.0
2021-02-01,Smartwatch,Crossbeats,1990.0
2021-03-01,Smartwatch,Crossbeats,1901.0
2021-04-01,Smartwatch,Crossbeats,3001.0
2021-05-01,Smartwatch,Crossbeats,5966.0
2021-06-01,Smartwatch,Crossbeats,4224.0
2021-07-01,Smartwatch,Crossbeats,3011.0
2021-08-01,Smartwatch,Crossbeats,6395.0
2021-09-01,Smartwatch,Crossbeats,11522.0
2021-10-01,Smartwatch,Crossbeats,16940.0
2021-11-01,Smartwatch,Crossbeats,6142.0
2021-12-01,Smartwatch,Crossbeats,8884.0
2022-01-01,Smartwatch,Crossbeats,6874.0
2022-02-01,Smartwatch,Crossbeats,490.0
2022-03-01,Smartwatch,Crossbeats,7297.0
2022-04-01,Smartwatch,Crossbeats,13879.0
2022-05-01,Smartwatch,Crossbeats,9543.0
2022-06-01,Smartwatch,Crossbeats,13789.0
2022-07-01,Smartwatch,Crossbeats,12470.0
2022-08-01,Smartwatch,Crossbeats,15440.0
2022-09-01,Smartwatch,Crossbeats,17147.0
2022-10-01,Smartwatch,Crossbeats,16997.0
2022-11-01,Smartwatch,Crossbeats,2714.0
2022-12-01,Smartwatch,Crossbeats,13935.0
2023-01-01,Smartwatch,Crossbeats,16178.0
2023-02-01,Smartwatch,Crossbeats,22068.0
2023-03-01,Smartwatch,Crossbeats,12073.0
2023-04-01,Smartwatch,Crossbeats,8275.0
2023-05-01,Smartwatch,Crossbeats,14420.0
2023-06-01,Smartwatch,Crossbeats,3303.0
2023-07-01,Smartwatch,Crossbeats,8109.0
2023-08-01,Smartwatch,Crossbeats,9091.0
2023-09-01,Smartwatch,Crossbeats,7086.0
2023-10-01,Smartwatch,Crossbeats,8610.0
2023-11-01,Smartwatch,Crossbeats,6080.0
2023-12-01,Smartwatch,Crossbeats,13180.0
2024-01-01,Smartwatch,Crossbeats,2040.0
2024-02-01,Smartwatch,Crossbeats,6060.0
2024-04-01,Smartwatch,Crossbeats,2000.0
2024-05-01,Smartwatch,Crossbeats,8080.0
2024-07-01,Smartwatch,Crossbeats,4440.0
2024-09-01,Smartwatch,Crossbeats,1000.0
2024-10-01,Smartwatch,Crossbeats,5128.0
2024-12-01,Smartwatch,Crossbeats,3020.0
2025-01-01,Smartwatch,Crossbeats,3000.0
2025-03-01,Smartwatch,Crossbeats,3000.0
2025-04-01,Smartwatch,Crossbeats,1020.0
2025-05-01,Smartwatch,Crossbeats,3000.0
2025-08-01,Smartwatch,Crossbeats,3060.0
2025-09-01,Smartwatch,Crossbeats,1432.0
2025-10-01,Smartwatch,Crossbeats,3000.0
2025-12-01,Smartwatch,Crossbeats,5000.0
2026-01-01,Smartwatch,Crossbeats,3000.0
2026-02-01,Smartwatch,Crossbeats,100.0
2026-03-01,Smartwatch,Crossbeats,2285.0
2021-08-01,Smartwatch,Dizo Innovation Pvt. Ltd,5543.0
2021-09-01,Smartwatch,Dizo Innovation Pvt. Ltd,81227.0
2021-10-01,Smartwatch,Dizo Innovation Pvt. Ltd,48743.0
2021-11-01,Smartwatch,Dizo Innovation Pvt. Ltd,40901.0
2021-12-01,Smartwatch,Dizo Innovation Pvt. Ltd,62536.0
2022-01-01,Smartwatch,Dizo Innovation Pvt. Ltd,44219.0
2022-02-01,Smartwatch,Dizo Innovation Pvt. Ltd,26048.0
2022-03-01,Smartwatch,Dizo Innovation Pvt. Ltd,102140.0
2022-04-01,Smartwatch,Dizo Innovation Pvt. Ltd,35425.0
2022-05-01,Smartwatch,Dizo Innovation Pvt. Ltd,59194.0
2022-06-01,Smartwatch,Dizo Innovation Pvt. Ltd,70597.0
2022-07-01,Smartwatch,Dizo Innovation Pvt. Ltd,65983.0
2022-08-01,Smartwatch,Dizo Innovation Pvt. Ltd,57628.0
2022-09-01,Smartwatch,Dizo Innovation Pvt. Ltd,75690.0
2022-10-01,Smartwatch,Dizo Innovation Pvt. Ltd,41393.0
2022-11-01,Smartwatch,Dizo Innovation Pvt. Ltd,33048.0
2022-12-01,Smartwatch,Dizo Innovation Pvt. Ltd,14832.0
2023-01-01,Smartwatch,Dizo Innovation Pvt. Ltd,41166.0
2023-02-01,Smartwatch,Dizo Innovation Pvt. Ltd,25946.0
2022-03-01,Smartwatch,Eccentric Enterprises,2873.0
2022-04-01,Smartwatch,Eccentric Enterprises,1434.0
2020-11-01,Smartwatch,Fire - Boltt,2980.0
2020-12-01,Smartwatch,Fire - Boltt,4993.0
2021-01-01,Smartwatch,Fire - Boltt,26990.0
2021-02-01,Smartwatch,Fire - Boltt,11989.0
2021-04-01,Smartwatch,Fire - Boltt,34012.0
2021-05-01,Smartwatch,Fire - Boltt,22066.0
2021-06-01,Smartwatch,Fire - Boltt,32111.0
2021-07-01,Smartwatch,Fire - Boltt,154003.0
2021-08-01,Smartwatch,Fire - Boltt,165808.0
2021-09-01,Smartwatch,Fire - Boltt,339122.0
2021-10-01,Smartwatch,Fire - Boltt,241892.0
2021-11-01,Smartwatch,Fire - Boltt,213777.0
2021-12-01,Smartwatch,Fire - Boltt,173120.0
2022-01-01,Smartwatch,Fire - Boltt,317056.0
2022-02-01,Smartwatch,Fire - Boltt,229206.0
2022-03-01,Smartwatch,Fire - Boltt,370503.0
2022-04-01,Smartwatch,Fire - Boltt,318663.0
2022-05-01,Smartwatch,Fire - Boltt,499173.0
2022-06-01,Smartwatch,Fire - Boltt,769559.0
2022-07-01,Smartwatch,Fire - Boltt,1051216.0
2022-08-01,Smartwatch,Fire - Boltt,724592.0
2022-09-01,Smartwatch,Fire - Boltt,1369931.0
2022-10-01,Smartwatch,Fire - Boltt,718486.0
2022-11-01,Smartwatch,Fire - Boltt,591028.0
2022-12-01,Smartwatch,Fire - Boltt,667154.0
2023-01-01,Smartwatch,Fire - Boltt,1100244.0
2023-02-01,Smartwatch,Fire - Boltt,920187.0
2023-03-01,Smartwatch,Fire - Boltt,951393.0
2023-04-01,Smartwatch,Fire - Boltt,1100631.0
2023-05-01,Smartwatch,Fire - Boltt,1066306.0
2023-06-01,Smartwatch,Fire - Boltt,865787.0
2023-07-01,Smartwatch,Fire - Boltt,901893.0
2023-08-01,Smartwatch,Fire - Boltt,977507.0
2023-09-01,Smartwatch,Fire - Boltt,2115338.0
2023-10-01,Smartwatch,Fire - Boltt,1321624.0
2023-11-01,Smartwatch,Fire - Boltt,830089.0
2023-12-01,Smartwatch,Fire - Boltt,800248.0
2024-01-01,Smartwatch,Fire - Boltt,650654.0
2024-02-01,Smartwatch,Fire - Boltt,749568.0
2024-03-01,Smartwatch,Fire - Boltt,857520.0
2024-04-01,Smartwatch,Fire - Boltt,895734.0
2024-05-01,Smartwatch,Fire - Boltt,835186.0
2024-06-01,Smartwatch,Fire - Boltt,511028.0
2024-07-01,Smartwatch,Fire - Boltt,50772.0
2024-08-01,Smartwatch,Fire - Boltt,280129.0
2024-09-01,Smartwatch,Fire - Boltt,304287.0
2024-10-01,Smartwatch,Fire - Boltt,318391.0
2024-11-01,Smartwatch,Fire - Boltt,168282.0
2024-12-01,Smartwatch,Fire - Boltt,233233.0
2025-01-01,Smartwatch,Fire - Boltt,241886.0
2025-02-01,Smartwatch,Fire - Boltt,209699.0
2025-03-01,Smartwatch,Fire - Boltt,131063.0
2025-04-01,Smartwatch,Fire - Boltt,118414.0
2025-05-01,Smartwatch,Fire - Boltt,124310.0
2025-06-01,Smartwatch,Fire - Boltt,200469.0
2025-07-01,Smartwatch,Fire - Boltt,250093.0
2025-08-01,Smartwatch,Fire - Boltt,267970.0
2025-09-01,Smartwatch,Fire - Boltt,305647.0
2025-10-01,Smartwatch,Fire - Boltt,235138.0
2025-11-01,Smartwatch,Fire - Boltt,364845.0
2025-12-01,Smartwatch,Fire - Boltt,349990.0
2026-01-01,Smartwatch,Fire - Boltt,399984.0
2026-02-01,Smartwatch,Fire - Boltt,299043.0
2026-03-01,Smartwatch,Fire - Boltt,450911.0
2020-01-01,Smartwatch,Fossil,18891.0
2020-02-01,Smartwatch,Fossil,13774.0
2020-03-01,Smartwatch,Fossil,4874.0
2020-05-01,Smartwatch,Fossil,3833.0
2020-06-01,Smartwatch,Fossil,3950.0
2020-07-01,Smartwatch,Fossil,10379.0
2020-08-01,Smartwatch,Fossil,12471.0
2020-09-01,Smartwatch,Fossil,18000.0
2020-10-01,Smartwatch,Fossil,7098.0
2020-11-01,Smartwatch,Fossil,12248.0
2020-12-01,Smartwatch,Fossil,3220.0
2021-01-01,Smartwatch,Fossil,4523.0
2021-02-01,Smartwatch,Fossil,4484.0
2021-03-01,Smartwatch,Fossil,2853.0
2021-04-01,Smartwatch,Fossil,270.0
2021-05-01,Smartwatch,Fossil,1798.0
2021-06-01,Smartwatch,Fossil,5972.0
2021-07-01,Smartwatch,Fossil,953.0
2021-08-01,Smartwatch,Fossil,476.0
2021-09-01,Smartwatch,Fossil,38380.0
2021-10-01,Smartwatch,Fossil,4424.0
2021-11-01,Smartwatch,Fossil,2749.0
2021-12-01,Smartwatch,Fossil,3917.0
2022-01-01,Smartwatch,Fossil,2324.0
2022-02-01,Smartwatch,Fossil,2134.0
2022-03-01,Smartwatch,Fossil,2043.0
2022-04-01,Smartwatch,Fossil,2341.0
2022-05-01,Smartwatch,Fossil,2274.0
2022-06-01,Smartwatch,Fossil,6230.0
2022-07-01,Smartwatch,Fossil,30343.0
2022-08-01,Smartwatch,Fossil,10973.0
2022-09-01,Smartwatch,Fossil,10105.0
2022-10-01,Smartwatch,Fossil,10433.0
2022-11-01,Smartwatch,Fossil,6868.0
2022-12-01,Smartwatch,Fossil,2342.0
2023-01-01,Smartwatch,Fossil,4009.0
2023-02-01,Smartwatch,Fossil,2790.0
2023-03-01,Smartwatch,Fossil,2224.0
2023-04-01,Smartwatch,Fossil,3766.0
2023-05-01,Smartwatch,Fossil,4590.0
