month,product_category,company,asp_inr
2025-08-01,Glasses,Others,2459.18
2025-09-01,Glasses,Others,2459.18
2025-10-01,Glasses,Others,2459.1800000000003
2025-11-01,Glasses,Others,2459.18
2025-12-01,Glasses,Others,2459.18
2026-01-01,Glasses,Others,2459.1800000000003
2026-02-01,Glasses,Others,2459.1800000000003
2026-03-01,Glasses,Others,2459.1800000000003
2025-11-01,Glasses,Palred,1229.1799999999998
2025-12-01,Glasses,Palred,1271.050026525199
2026-01-01,Glasses,Palred,1338.335844155844
2026-02-01,Glasses,Palred,1384.1799999999998
2026-03-01,Glasses,Palred,1229.1799999999998
2025-02-01,Glasses,Riot Labz,2049.18
2025-03-01,Glasses,Riot Labz,1967.18
2025-04-01,Glasses,Riot Labz,1967.1799999999996
2025-05-01,Glasses,Riot Labz,2049.18
2025-06-01,Glasses,Riot Labz,1926.18
2025-07-01,Glasses,Riot Labz,2049.18
2025-08-01,Glasses,Riot Labz,2049.18
2025-09-01,Glasses,Riot Labz,2049.18
2025-10-01,Glasses,Riot Labz,2049.18
2025-11-01,Glasses,Riot Labz,2049.18
2026-01-01,Glasses,Riot Labz,2049.18
2026-02-01,Glasses,Riot Labz,1639.18
2026-03-01,Glasses,Riot Labz,2049.18
2022-01-01,Glasses,Titan,8199.18
2022-02-01,Glasses,Titan,8199.18
2022-03-01,Glasses,Titan,8199.180000000002
2022-04-01,Glasses,Titan,8199.179999999998
2022-05-01,Glasses,Titan,8199.179999999998
2022-06-01,Glasses,Titan,8199.18
2022-08-01,Glasses,Titan,8191.799999999999
2022-09-01,Glasses,Titan,8191.799999999999
2022-10-01,Glasses,Titan,8191.799999999997
2023-01-01,Glasses,Titan,8191.8
2023-02-01,Glasses,Titan,8191.799999999999
2023-03-01,Glasses,Titan,8191.800000000001
2023-04-01,Glasses,Titan,8191.799999999999
2023-07-01,Glasses,Titan,8199.179999999998
2023-09-01,Glasses,Titan,9136.791428571429
2023-10-01,Glasses,Titan,9839.999999999998
2023-11-01,Glasses,Titan,3902.818145323163
2023-12-01,Glasses,Titan,9839.999999999998
2024-01-01,Glasses,Titan,12300.0
2024-02-01,Glasses,Titan,3135.9761005118658
2024-03-01,Glasses,Titan,1158.6219479857214
2024-04-01,Glasses,Titan,3172.758473286113
2024-05-01,Glasses,Titan,3774.996584699453
2024-06-01,Glasses,Titan,3701.839079229121
2024-07-01,Glasses,Titan,3937.920944309927
2024-08-01,Glasses,Titan,3873.106
2024-09-01,Glasses,Titan,4637.567476635514
2024-10-01,Glasses,Titan,3853.824703087887
2024-11-01,Glasses,Titan,3736.4756225425954
2024-12-01,Glasses,Titan,3908.1014523809527
2025-01-01,Glasses,Titan,4836.83313840156
2025-02-01,Glasses,Titan,3764.0604600219062
2025-03-01,Glasses,Titan,3811.421100780251
2025-04-01,Glasses,Titan,3952.5474315068514
2025-05-01,Glasses,Titan,3783.267407407408
2025-06-01,Glasses,Titan,3557.5676300578034
2025-07-01,Glasses,Titan,3837.01096069869
2025-08-01,Glasses,Titan,4419.620360824741
2025-09-01,Glasses,Titan,3313.0790277777764
2025-10-01,Glasses,Titan,3514.992857142857
2025-11-01,Glasses,Titan,3360.473769633508
2025-12-01,Glasses,Titan,3370.875014492754
2026-01-01,Glasses,Titan,4758.044383561643
2026-02-01,Glasses,Titan,3853.814498714653
2026-03-01,Glasses,Titan,4771.065379310346
2023-09-01,Glasses,Ubon,1065.18
2024-08-01,Glasses,Ubon,1065.18
2025-03-01,Glasses,Ubon,1065.18
2025-04-01,Glasses,Ubon,1065.1799999999998
2025-05-01,Glasses,Ubon,1065.18
2025-01-01,Other,COROS,7781.8
2025-03-01,Other,COROS,7781.8
2023-09-01,Other,Garmin,8396.8
2024-07-01,Other,Garmin,10025.41111111111
2025-01-01,Other,Polar,6764.179999999999
2025-03-01,Other,Polar,6457.662644628099
2025-04-01,Other,Polar,4345.179999999999
2025-07-01,Other,Polar,7379.1799999999985
2025-09-01,Other,Polar,7379.179999999999
2026-01-01,Other,Polar,6641.18
2026-03-01,Other,Polar,6022.9
2023-09-01,Rings,Aabo,15579.179999999997
2023-10-01,Rings,Aabo,13118.36
2023-11-01,Rings,Aabo,11830.14
2023-12-01,Rings,Aabo,13118.360000000002
2024-01-01,Rings,Aabo,14759.179999999997
2024-02-01,Rings,Aabo,15579.179999999998
2024-03-01,Rings,Aabo,13119.179999999998
2024-04-01,Rings,Aabo,13118.36
2024-05-01,Rings,Aabo,12300.0
2024-06-01,Rings,Aabo,12299.179999999998
2024-07-01,Rings,Aabo,11193.820000000002
2024-08-01,Rings,Aabo,11069.18
2024-09-01,Rings,Aabo,11069.179999999997
2024-10-01,Rings,Aabo,10823.180000000002
2024-11-01,Rings,Aabo,11478.36
2024-12-01,Rings,Aabo,10659.18
2025-01-01,Rings,Aabo,10413.18
2025-02-01,Rings,Aabo,10413.18
2025-03-01,Rings,Aabo,10659.179999999998
2025-04-01,Rings,Aabo,10659.18
2025-05-01,Rings,Aabo,10659.179999999998
2025-06-01,Rings,Aabo,10659.179999999997
2025-07-01,Rings,Aabo,10659.180000000002
2025-08-01,Rings,Aabo,10659.179999999998
2025-09-01,Rings,Aabo,10659.179999999998
2025-10-01,Rings,Aabo,10659.179999999998
2025-11-01,Rings,Aabo,10659.18
2025-12-01,Rings,Aabo,12299.18
2026-01-01,Rings,Aabo,9839.179999999997
2026-02-01,Rings,Aabo,9839.18
2026-03-01,Rings,Aabo,9839.179999999998
2023-10-01,Rings,Avantari,13407.820000000002
2023-12-01,Rings,Avantari,13407.82
2024-01-01,Rings,Avantari,13407.820000000002
2024-02-01,Rings,Avantari,16153.999999999996
2024-03-01,Rings,Avantari,16154.0
2024-04-01,Rings,Avantari,16154.0
2024-05-01,Rings,Avantari,16154.0
2024-06-01,Rings,Avantari,16153.999999999998
2024-09-01,Rings,Avantari,16728.0
2023-09-01,Rings,Bonatra,0.0
2023-10-01,Rings,Bonatra,12299.179999999998
2023-11-01,Rings,Bonatra,12299.179999999998
2023-12-01,Rings,Bonatra,10659.180000000002
2024-01-01,Rings,Bonatra,10659.179999999998
2024-02-01,Rings,Bonatra,11479.179999999998
2024-03-01,Rings,Bonatra,11479.18
2024-04-01,Rings,Bonatra,11479.18
2024-05-01,Rings,Bonatra,11479.179999999998
2024-06-01,Rings,Bonatra,9727.66
2024-07-01,Rings,Bonatra,9727.66
2024-08-01,Rings,Bonatra,9727.660000000002
2024-09-01,Rings,Bonatra,9727.66
2024-10-01,Rings,Bonatra,9727.659999999998
2024-11-01,Rings,Bonatra,9727.66
2024-12-01,Rings,Bonatra,9727.66
2025-01-01,Rings,Bonatra,9727.659999999998
2024-05-01,Rings,Fittr,12463.179999999998
2024-09-01,Rings,Fittr,13178.219999999998
2024-10-01,Rings,Fittr,13119.18
2024-12-01,Rings,Fittr,15989.179999999991
2025-01-01,Rings,Fittr,15989.179999999998
2025-02-01,Rings,Fittr,15989.179999999991
2025-03-01,Rings,Fittr,15989.179999999997
2025-04-01,Rings,Fittr,15801.282716423091
2025-05-01,Rings,Fittr,15989.179999999998
2025-06-01,Rings,Fittr,15989.179999999991
2025-07-01,Rings,Fittr,15989.179999999997
2025-08-01,Rings,Fittr,13611.180000000002
2025-09-01,Rings,Fittr,13529.18
2025-10-01,Rings,Fittr,13529.180000000006
2025-11-01,Rings,Fittr,14227.000000000002
2025-12-01,Rings,Fittr,15989.179999999997
2026-01-01,Rings,Fittr,15948.999999999996
2026-02-01,Rings,Fittr,15989.179999999997
2026-03-01,Rings,Fittr,15989.179999999997
2024-05-01,Rings,Gabit,10750.2
2024-06-01,Rings,Gabit,10750.2
2024-09-01,Rings,Gabit,10750.2
2024-10-01,Rings,Gabit,10750.2
2024-11-01,Rings,Gabit,10750.2
2024-12-01,Rings,Gabit,10750.2
2025-01-01,Rings,Gabit,10750.200000000004
2025-02-01,Rings,Gabit,10750.200000000004
2025-03-01,Rings,Gabit,10750.200000000004
2025-04-01,Rings,Gabit,10750.200000000004
2025-05-01,Rings,Gabit,10750.2
2025-06-01,Rings,Gabit,10750.200000000004
2025-07-01,Rings,Gabit,10750.200000000004
2025-08-01,Rings,Gabit,10748.56
2025-09-01,Rings,Gabit,10701.0
2025-10-01,Rings,Gabit,10701.0
2025-11-01,Rings,Gabit,10700.999999999998
2025-12-01,Rings,Gabit,11295.500000000002
2026-01-01,Rings,Gabit,11295.499999999998
2026-02-01,Rings,Gabit,11295.5
2026-03-01,Rings,Gabit,11295.5
2023-09-01,Rings,Imagine Marketing,7379.180000000001
2024-07-01,Rings,Imagine Marketing,3115.18
2024-08-01,Rings,Imagine Marketing,2049.1800000000003
2024-09-01,Rings,Imagine Marketing,3115.1799999999994
2024-10-01,Rings,Imagine Marketing,3115.1800000000003
2024-11-01,Rings,Imagine Marketing,2459.18
2024-12-01,Rings,Imagine Marketing,3115.1800000000003
2025-01-01,Rings,Imagine Marketing,3115.1800000000003
2025-05-01,Rings,Imagine Marketing,3115.18
2025-06-01,Rings,Imagine Marketing,3264.2709090909093
2025-07-01,Rings,Imagine Marketing,3132.730465282748
2025-08-01,Rings,Imagine Marketing,3269.896981132076
2025-09-01,Rings,Imagine Marketing,3275.9548279252704
2025-10-01,Rings,Imagine Marketing,3264.2709090909093
2025-11-01,Rings,Imagine Marketing,2937.5133333333324
2025-12-01,Rings,Imagine Marketing,6754.00824427481
2026-01-01,Rings,Imagine Marketing,4772.191828935394
2026-02-01,Rings,Imagine Marketing,2859.1702343749994
2026-03-01,Rings,Imagine Marketing,2561.808285356696
2024-04-01,Rings,Muse,18699.89942446043
2024-05-01,Rings,Muse,19595.790169491527
2024-06-01,Rings,Muse,18039.18
2024-09-01,Rings,Muse,18039.18
2024-10-01,Rings,Muse,18039.18
2024-11-01,Rings,Muse,18039.18
2024-12-01,Rings,Muse,0.0
2025-01-01,Rings,Muse,0.0
2025-02-01,Rings,Muse,23779.18
2025-06-01,Rings,Muse,23779.18
2025-07-01,Rings,Muse,23779.18
2025-08-01,Rings,Muse,33482.513333333336
2025-09-01,Rings,Muse,29487.023137254902
2025-10-01,Rings,Muse,31718.27090909091
2025-11-01,Rings,Muse,23779.18
2025-12-01,Rings,Muse,23779.18
2026-01-01,Rings,Muse,23779.18
2026-02-01,Rings,Muse,23779.18
2026-03-01,Rings,Muse,23779.18
2023-10-01,Rings,Nexxbase,12299.179999999998
2023-11-01,Rings,Nexxbase,12299.179999999997
2023-12-01,Rings,Nexxbase,12299.179999999998
2024-01-01,Rings,Nexxbase,13119.179999999997
2024-03-01,Rings,Nexxbase,16399.18
2024-05-01,Rings,Nexxbase,16399.18
2024-06-01,Rings,Nexxbase,16399.179999999997
2024-07-01,Rings,Nexxbase,16399.179999999997
2024-09-01,Rings,Nexxbase,16399.179999999993
2024-10-01,Rings,Nexxbase,16399.179999999993
2024-11-01,Rings,Nexxbase,16399.18
2025-01-01,Rings,Nexxbase,18039.18
2025-03-01,Rings,Nexxbase,18039.18
2025-05-01,Rings,Nexxbase,20177.611372549018
2025-06-01,Rings,Nexxbase,18659.375231837803
2025-08-01,Rings,Nexxbase,19679.18
2025-12-01,Rings,Nexxbase,18039.18
2026-02-01,Rings,Nexxbase,20499.18
2026-03-01,Rings,Nexxbase,20499.18
2024-01-01,Rings,Others,15579.179999999998
2024-02-01,Rings,Others,15579.179999999997
2024-03-01,Rings,Others,15579.18
2024-04-01,Rings,Others,14759.180000000002
2024-05-01,Rings,Others,9962.18
2024-06-01,Rings,Others,9962.180000000002
2024-07-01,Rings,Others,8199.18
2024-08-01,Rings,Others,8199.18
2024-09-01,Rings,Others,8199.18
2024-10-01,Rings,Others,8199.18
2024-11-01,Rings,Others,8199.179999999998
2024-12-01,Rings,Others,8199.179999999998
2025-01-01,Rings,Others,8199.18
2025-02-01,Rings,Others,8199.179999999998
2025-03-01,Rings,Others,8199.18
2025-04-01,Rings,Others,8199.179999999998
2025-05-01,Rings,Others,8199.18
2025-06-01,Rings,Others,8199.18
2025-07-01,Rings,Others,8199.18
2025-08-01,Rings,Others,8199.179999999998
2025-09-01,Rings,Others,8199.179999999998
2025-10-01,Rings,Others,8199.18
2025-11-01,Rings,Others,8199.18
2025-12-01,Rings,Others,8199.18
2026-01-01,Rings,Others,6559.179999999999
2026-02-01,Rings,Others,6559.179999999998
2026-03-01,Rings,Others,6559.179999999998
2023-09-01,Rings,Pi Ring,6805.18
2023-10-01,Rings,Pi Ring,6821.716138543008
2023-11-01,Rings,Pi Ring,6436.117138813538
2023-12-01,Rings,Pi Ring,6436.180000000002
2024-01-01,Rings,Pi Ring,6722.185108556832
2024-02-01,Rings,Pi Ring,6627.221237113402
2024-03-01,Rings,Pi Ring,9839.18
2024-04-01,Rings,Pi Ring,8920.249096844394
2024-05-01,Rings,Pi Ring,9839.18
2024-06-01,Rings,Pi Ring,9699.91263558516
2024-07-01,Rings,Pi Ring,9631.288318520828
2024-08-01,Rings,Pi Ring,9673.449215452009
2024-09-01,Rings,Pi Ring,9839.18
2024-10-01,Rings,Pi Ring,9209.693333333333
2024-11-01,Rings,Pi Ring,8458.352690763051
2024-12-01,Rings,Pi Ring,9839.18
2025-01-01,Rings,Pi Ring,9839.18
2025-02-01,Rings,Pi Ring,9839.180000000002
2025-03-01,Rings,Pi Ring,9839.179999999998
2025-04-01,Rings,Pi Ring,9839.179999999998
2025-05-01,Rings,Pi Ring,9839.18
2024-02-01,Rings,RD,3279.18
2024-08-01,Rings,SRK Powertech,4509.180000000001
2025-06-01,Rings,SRK Powertech,3400.6614814814807
2025-07-01,Rings,SRK Powertech,3689.18
2025-08-01,Rings,SRK Powertech,3552.5133333333333
2025-09-01,Rings,SRK Powertech,3551.8299999999995
2025-10-01,Rings,SRK Powertech,3462.873955237652
2025-11-01,Rings,SRK Powertech,3875.5436363636354
2025-12-01,Rings,SRK Powertech,3853.18
2026-01-01,Rings,SRK Powertech,3833.9041658463066
2026-02-01,Rings,SRK Powertech,3484.18
2026-03-01,Rings,SRK Powertech,3689.18
2024-10-01,Rings,Samsung,31979.179999999997
2024-11-01,Rings,Samsung,31979.18
2025-01-01,Rings,Samsung,31979.18
2025-02-01,Rings,Samsung,31979.18
2025-03-01,Rings,Samsung,31979.179999999997
2025-04-01,Rings,Samsung,31979.18
2025-05-01,Rings,Samsung,31979.18
2025-06-01,Rings,Samsung,31979.180000000004
2025-07-01,Rings,Samsung,31979.180000000004
2025-08-01,Rings,Samsung,31979.18
2025-09-01,Rings,Samsung,31979.18
2025-11-01,Rings,Samsung,31979.17999999999
2025-12-01,Rings,Samsung,31979.18
2026-01-01,Rings,Samsung,31979.179999999997
2026-02-01,Rings,Samsung,31979.18
2026-03-01,Rings,Samsung,31979.180000000004
2023-09-01,Rings,Ultrahuman,18449.18
2023-10-01,Rings,Ultrahuman,18449.18
2023-11-01,Rings,Ultrahuman,18449.18
2023-12-01,Rings,Ultrahuman,18449.18
2024-01-01,Rings,Ultrahuman,18449.180000000004
2024-02-01,Rings,Ultrahuman,18449.18
2024-03-01,Rings,Ultrahuman,23369.18
2024-04-01,Rings,Ultrahuman,23369.18
2024-05-01,Rings,Ultrahuman,23369.18
2024-06-01,Rings,Ultrahuman,23369.18
2024-07-01,Rings,Ultrahuman,23369.18
2024-08-01,Rings,Ultrahuman,23369.18
2024-09-01,Rings,Ultrahuman,23369.179999999997
2024-10-01,Rings,Ultrahuman,20499.18
2024-11-01,Rings,Ultrahuman,23369.180000000004
2024-12-01,Rings,Ultrahuman,23369.18
2025-01-01,Rings,Ultrahuman,23369.18
2025-02-01,Rings,Ultrahuman,23369.18
2025-03-01,Rings,Ultrahuman,23369.18
2025-04-01,Rings,Ultrahuman,23369.18
2025-05-01,Rings,Ultrahuman,23369.18
2025-06-01,Rings,Ultrahuman,20499.18
2025-07-01,Rings,Ultrahuman,23369.18
2025-08-01,Rings,Ultrahuman,23369.18
2025-09-01,Rings,Ultrahuman,23369.179999999997
2025-10-01,Rings,Ultrahuman,19515.18
2025-11-01,Rings,Ultrahuman,19515.180000000004
2025-12-01,Rings,Ultrahuman,19679.18
2026-01-01,Rings,Ultrahuman,23369.18
2026-02-01,Rings,Ultrahuman,23369.179999999997
2026-03-01,Rings,Ultrahuman,23369.18
2024-10-01,Rings,Zepp,20499.18
2024-11-01,Rings,Zepp,21319.18
2025-01-01,Rings,Zepp,21319.18
2025-03-01,Rings,Zepp,16399.18
2025-04-01,Rings,Zepp,16399.18
2025-05-01,Rings,Zepp,21319.18
2025-06-01,Rings,Zepp,21319.18
2025-07-01,Rings,Zepp,16399.18
2025-08-01,Rings,Zepp,14298.339999999998
2025-09-01,Rings,Zepp,14754.259999999998
2025-10-01,Rings,Zepp,14235.2
2025-11-01,Rings,Zepp,14235.2
2026-01-01,Rings,Zepp,16362.279999999995
2023-01-01,Smartwatch,Ambrane,2126.5270297484035
2023-02-01,Smartwatch,Ambrane,1934.7732148099817
2023-03-01,Smartwatch,Ambrane,1703.705192755962
2023-04-01,Smartwatch,Ambrane,1349.025782565189
2023-05-01,Smartwatch,Ambrane,1482.1630016929976
2023-06-01,Smartwatch,Ambrane,1268.6317634168918
2023-07-01,Smartwatch,Ambrane,1383.1614947217895
2023-08-01,Smartwatch,Ambrane,1414.0423255813953
2023-09-01,Smartwatch,Ambrane,1509.4380064846775
2023-10-01,Smartwatch,Ambrane,1222.1445518175665
2023-11-01,Smartwatch,Ambrane,1550.6986104218363
2023-12-01,Smartwatch,Ambrane,1496.1767758710348
2024-01-01,Smartwatch,Ambrane,1252.9862010162774
2024-02-01,Smartwatch,Ambrane,1179.3256639020856
2024-03-01,Smartwatch,Ambrane,2236.3539130434788
2024-04-01,Smartwatch,Ambrane,1365.1187483355525
2024-05-01,Smartwatch,Ambrane,1298.088253205128
2024-06-01,Smartwatch,Ambrane,1641.913218124342
2024-07-01,Smartwatch,Ambrane,1384.7735251798558
2024-08-01,Smartwatch,Ambrane,1249.3053263707573
2024-09-01,Smartwatch,Ambrane,2253.161148243359
2024-10-01,Smartwatch,Ambrane,1382.7943667296786
2024-11-01,Smartwatch,Ambrane,1463.8389318600368
2024-12-01,Smartwatch,Ambrane,1269.205162597292
2025-01-01,Smartwatch,Ambrane,2722.575951417004
2025-02-01,Smartwatch,Ambrane,1480.9630851362742
2025-03-01,Smartwatch,Ambrane,1279.874848084544
2020-01-01,Smartwatch,Apple,23352.946622450378
2020-02-01,Smartwatch,Apple,34357.16687833376
2020-03-01,Smartwatch,Apple,35355.05882352942
2020-05-01,Smartwatch,Apple,32928.92523817213
2020-06-01,Smartwatch,Apple,26974.718085549903
2020-07-01,Smartwatch,Apple,23993.15260971646
2020-08-01,Smartwatch,Apple,24809.2027582549
2020-09-01,Smartwatch,Apple,19840.513385826795
2020-10-01,Smartwatch,Apple,30835.53828722501
2020-11-01,Smartwatch,Apple,36028.50343287846
2020-12-01,Smartwatch,Apple,37446.05590425982
2021-01-01,Smartwatch,Apple,33756.32673827024
2021-02-01,Smartwatch,Apple,29034.82503901509
2021-03-01,Smartwatch,Apple,33466.156156214885
2021-04-01,Smartwatch,Apple,32496.977432105054
2021-05-01,Smartwatch,Apple,34651.2438074818
2021-06-01,Smartwatch,Apple,35117.01182654402
2021-07-01,Smartwatch,Apple,27861.530057370917
2021-08-01,Smartwatch,Apple,26164.045286993158
2021-09-01,Smartwatch,Apple,25011.77420155552
2021-10-01,Smartwatch,Apple,35968.74651504035
2021-11-01,Smartwatch,Apple,37886.06286798696
2021-12-01,Smartwatch,Apple,38680.951306292576
2022-01-01,Smartwatch,Apple,40435.55277560594
2022-02-01,Smartwatch,Apple,32733.529358077278
2022-03-01,Smartwatch,Apple,34538.98271983639
2022-04-01,Smartwatch,Apple,36125.33989947436
2022-05-01,Smartwatch,Apple,33939.15188717532
2022-06-01,Smartwatch,Apple,31350.586752136755
2022-07-01,Smartwatch,Apple,41168.24168466525
2022-08-01,Smartwatch,Apple,30446.336436531663
2022-09-01,Smartwatch,Apple,33701.278546488014
2022-10-01,Smartwatch,Apple,42577.02421975321
2022-11-01,Smartwatch,Apple,47339.81439983184
2022-12-01,Smartwatch,Apple,53796.507505070986
2023-01-01,Smartwatch,Apple,42177.58090554519
2023-02-01,Smartwatch,Apple,36968.14216860863
2023-03-01,Smartwatch,Apple,44128.196876267735
2023-04-01,Smartwatch,Apple,34428.17164970975
2023-05-01,Smartwatch,Apple,36762.764567997685
2023-06-01,Smartwatch,Apple,34289.761853170305
2023-07-01,Smartwatch,Apple,31841.937826700218
2023-08-01,Smartwatch,Apple,37658.07634592601
2023-09-01,Smartwatch,Apple,38426.0204933522
2023-10-01,Smartwatch,Apple,41169.34406608391
2023-11-01,Smartwatch,Apple,63148.0
2023-12-01,Smartwatch,Apple,44155.75629820051
2024-01-01,Smartwatch,Apple,40171.02880134115
2024-02-01,Smartwatch,Apple,41451.95239739556
2024-03-01,Smartwatch,Apple,44302.75441438414
2024-04-01,Smartwatch,Apple,40477.23771191365
2024-05-01,Smartwatch,Apple,36936.35285349507
2024-06-01,Smartwatch,Apple,37273.09590179746
2024-07-01,Smartwatch,Apple,34317.9157906932
2024-08-01,Smartwatch,Apple,35767.54579065699
2024-09-01,Smartwatch,Apple,41328.66036315264
2024-10-01,Smartwatch,Apple,42999.04209556831
2024-11-01,Smartwatch,Apple,42829.13877926303
2024-12-01,Smartwatch,Apple,41948.70641820151
2025-01-01,Smartwatch,Apple,35521.47721524236
2025-02-01,Smartwatch,Apple,32211.991954345576
2025-03-01,Smartwatch,Apple,39014.10134509998
2025-04-01,Smartwatch,Apple,26255.71959942776
2025-05-01,Smartwatch,Apple,27089.472445241245
2025-06-01,Smartwatch,Apple,27426.18772563177
2025-07-01,Smartwatch,Apple,26892.5
2025-08-01,Smartwatch,Apple,28377.6059565827
2025-09-01,Smartwatch,Apple,45238.08060815978
2025-10-01,Smartwatch,Apple,35384.74110293555
2025-11-01,Smartwatch,Apple,29044.687872948056
2025-12-01,Smartwatch,Apple,25894.07335990757
2026-01-01,Smartwatch,Apple,47500.24367816092
2026-02-01,Smartwatch,Apple,29020.13376968705
2026-03-01,Smartwatch,Apple,33647.77319781667
2023-09-01,Smartwatch,BBK,6559.179999999998
2023-10-01,Smartwatch,BBK,6551.8
2023-12-01,Smartwatch,BBK,6551.8
2024-02-01,Smartwatch,BBK,6551.8
2024-03-01,Smartwatch,BBK,12291.799999999996
2024-08-01,Smartwatch,BBK,6387.800000000001
2024-09-01,Smartwatch,BBK,6551.799999999998
2024-10-01,Smartwatch,BBK,6551.8
2024-12-01,Smartwatch,BBK,7729.235897435895
2025-01-01,Smartwatch,BBK,8465.133333333333
2025-03-01,Smartwatch,BBK,9039.264114832533
2025-04-01,Smartwatch,BBK,11471.8
2025-05-01,Smartwatch,BBK,6961.799999999999
2025-06-01,Smartwatch,BBK,7371.799999999999
2025-07-01,Smartwatch,BBK,9364.783266012695
2025-08-01,Smartwatch,BBK,9069.699235294114
2025-09-01,Smartwatch,BBK,7651.799999999999
2025-10-01,Smartwatch,BBK,8496.371428571427
2025-12-01,Smartwatch,BBK,10196.244444444445
2026-01-01,Smartwatch,BBK,10196.244444444445
2026-02-01,Smartwatch,BBK,9695.133333333337
2026-03-01,Smartwatch,BBK,10361.721112663445
2023-01-01,Smartwatch,BeatXP,1989.22828852393
2023-02-01,Smartwatch,BeatXP,1545.411286218839
2023-03-01,Smartwatch,BeatXP,2079.572388283353
2023-04-01,Smartwatch,BeatXP,1768.643243873979
2023-05-01,Smartwatch,BeatXP,1731.7079872965462
2023-06-01,Smartwatch,BeatXP,1628.3184699934045
2023-07-01,Smartwatch,BeatXP,1626.8481465038844
2023-08-01,Smartwatch,BeatXP,1666.9493360447225
2023-09-01,Smartwatch,BeatXP,1084.9647067557537
2023-10-01,Smartwatch,BeatXP,1056.8425520811645
2023-11-01,Smartwatch,BeatXP,1155.9505825340063
2023-12-01,Smartwatch,BeatXP,1007.899294061531
2024-01-01,Smartwatch,BeatXP,1119.737224523804
2024-02-01,Smartwatch,BeatXP,975.1561349627484
2024-03-01,Smartwatch,BeatXP,1118.5726553672316
2024-04-01,Smartwatch,BeatXP,834.5865627997077
2024-05-01,Smartwatch,BeatXP,1184.8831898479827
2024-06-01,Smartwatch,BeatXP,1141.111493715165
2024-07-01,Smartwatch,BeatXP,1209.372554056251
2024-08-01,Smartwatch,BeatXP,976.6693933177346
2024-09-01,Smartwatch,BeatXP,979.4862598301352
2024-10-01,Smartwatch,BeatXP,916.5205900305186
2024-11-01,Smartwatch,BeatXP,915.317790830508
2024-12-01,Smartwatch,BeatXP,927.4615809097688
2025-01-01,Smartwatch,BeatXP,1030.1331386745164
2025-03-01,Smartwatch,BeatXP,953.1423552123554
2025-04-01,Smartwatch,BeatXP,1322.6416048317517
2022-12-01,Smartwatch,Brandscale,1065.18
2023-08-01,Smartwatch,Brandscale,863.5567884036145
2025-03-01,Smartwatch,COROS,26704.342372881358
2025-04-01,Smartwatch,COROS,23184.133333333328
2025-05-01,Smartwatch,COROS,22480.11858407079
2025-06-01,Smartwatch,COROS,24673.129320987653
2025-07-01,Smartwatch,COROS,24255.251780821916
2025-08-01,Smartwatch,COROS,27317.85846153845
2025-09-01,Smartwatch,COROS,22836.410778443114
2025-10-01,Smartwatch,COROS,22265.951329243355
2025-11-01,Smartwatch,COROS,22844.259016393444
2026-01-01,Smartwatch,COROS,22131.8
2026-02-01,Smartwatch,COROS,22210.39156626506
2026-03-01,Smartwatch,COROS,20919.55339805825
2023-05-01,Smartwatch,Casio,13090.943478260871
2023-06-01,Smartwatch,Casio,13245.837312072894
2023-07-01,Smartwatch,Casio,11454.18108108108
2023-08-01,Smartwatch,Casio,12046.68431372549
2023-09-01,Smartwatch,Casio,11373.059468438536
2023-10-01,Smartwatch,Casio,11243.984467031534
2023-11-01,Smartwatch,Casio,24595.900000000005
2023-12-01,Smartwatch,Casio,24595.9
2024-01-01,Smartwatch,Casio,29455.159259259253
2024-03-01,Smartwatch,Casio,25941.212499999998
2024-04-01,Smartwatch,Casio,12881.596280356593
2024-05-01,Smartwatch,Casio,21473.88165137615
2024-06-01,Smartwatch,Casio,15456.532911392407
2024-07-01,Smartwatch,Casio,10983.36753246753
2024-08-01,Smartwatch,Casio,13294.892537313432
2024-09-01,Smartwatch,Casio,13808.479281183934
2024-11-01,Smartwatch,Casio,11036.2
2024-12-01,Smartwatch,Casio,11071.046443514646
2025-01-01,Smartwatch,Casio,11118.081818181818
2025-02-01,Smartwatch,Casio,17050.26408977556
2025-03-01,Smartwatch,Casio,15647.204347826086
2025-04-01,Smartwatch,Casio,16722.79189189189
2025-05-01,Smartwatch,Casio,11400.71375358166
2025-06-01,Smartwatch,Casio,11828.894652406418
2025-07-01,Smartwatch,Casio,10655.9
2025-08-01,Smartwatch,Casio,10444.68787878788
2025-09-01,Smartwatch,Casio,10225.225637910084
2025-10-01,Smartwatch,Casio,11042.86629213483
2025-11-01,Smartwatch,Casio,9806.004166666668
2025-12-01,Smartwatch,Casio,10414.717098039218
2026-01-01,Smartwatch,Casio,10140.809747292416
2026-02-01,Smartwatch,Casio,11220.443889845094
2026-03-01,Smartwatch,Casio,9385.223347530607
2023-07-01,Smartwatch,Citizen,288312.0
2020-08-01,Smartwatch,Crossbeats,3442.3299202551834
2020-09-01,Smartwatch,Crossbeats,3279.1800000000003
2020-10-01,Smartwatch,Crossbeats,3480.7737605968127
2020-11-01,Smartwatch,Crossbeats,3073.6973225697952
2020-12-01,Smartwatch,Crossbeats,3094.01870967742
2021-01-01,Smartwatch,Crossbeats,3234.191033099297
2021-02-01,Smartwatch,Crossbeats,3481.089547738693
2021-03-01,Smartwatch,Crossbeats,3689.179999999999
2021-04-01,Smartwatch,Crossbeats,3400.1716694435186
2021-05-01,Smartwatch,Crossbeats,3245.7944820650346
