month,product_category,company,value_inr_m
2025-09-01,Rings,Others,9.089091
2025-10-01,Rings,Others,6.859314000000001
2025-11-01,Rings,Others,4.349564999999999
2025-12-01,Rings,Others,2.579742
2026-01-01,Rings,Others,2.3997
2026-02-01,Rings,Others,1.6237969999999995
2026-03-01,Rings,Others,7.871015999999998
2023-09-01,Rings,Pi Ring,49.794
2023-10-01,Rings,Pi Ring,58.126013
2023-11-01,Rings,Pi Ring,66.551021
2023-12-01,Rings,Pi Ring,69.85610000000001
2024-01-01,Rings,Pi Ring,64.18867
2024-02-01,Rings,Pi Ring,64.284046
2024-03-01,Rings,Pi Ring,120.073993
2024-04-01,Rings,Pi Ring,79.977648
2024-05-01,Rings,Pi Ring,113.9905
2024-06-01,Rings,Pi Ring,37.297347
2024-07-01,Rings,Pi Ring,76.2435
2024-08-01,Rings,Pi Ring,88.865967
2024-09-01,Rings,Pi Ring,11.999
2024-10-01,Rings,Pi Ring,33.694
2024-11-01,Rings,Pi Ring,12.842255
2024-12-01,Rings,Pi Ring,9.023248000000002
2025-01-01,Rings,Pi Ring,9.5992
2025-02-01,Rings,Pi Ring,5.999500000000001
2025-03-01,Rings,Pi Ring,2.3998
2025-04-01,Rings,Pi Ring,1.67986
2025-05-01,Rings,Pi Ring,1.1999
2024-02-01,Rings,RD,0.147963
2024-08-01,Rings,SRK Powertech,5.4990000000000006
2025-06-01,Rings,SRK Powertech,22.3946
2025-07-01,Rings,SRK Powertech,8.998000000000001
2025-08-01,Rings,SRK Powertech,7.7982
2025-09-01,Rings,SRK Powertech,3.4652000000000003
2025-10-01,Rings,SRK Powertech,5.488700000000001
2025-11-01,Rings,SRK Powertech,5.1989
2025-12-01,Rings,SRK Powertech,4.229100000000001
2026-01-01,Rings,SRK Powertech,5.0989
2026-02-01,Rings,SRK Powertech,5.5237
2026-03-01,Rings,SRK Powertech,13.0471
2024-10-01,Rings,Samsung,19.460501
2024-11-01,Rings,Samsung,21.800441
2025-01-01,Rings,Samsung,3.8999000000000006
2025-02-01,Rings,Samsung,7.7998
2025-03-01,Rings,Samsung,54.5986
2025-04-01,Rings,Samsung,19.4995
2025-05-01,Rings,Samsung,3.8999
2025-06-01,Rings,Samsung,54.59860000000001
2025-07-01,Rings,Samsung,19.499500000000005
2025-08-01,Rings,Samsung,33.92913
2025-09-01,Rings,Samsung,24.764365
2025-11-01,Rings,Samsung,3.8999000000000006
2025-12-01,Rings,Samsung,35.0991
2026-01-01,Rings,Samsung,11.6997
2026-02-01,Rings,Samsung,7.7998
2026-03-01,Rings,Samsung,19.4995
2023-09-01,Rings,Ultrahuman,933.910991
2023-10-01,Rings,Ultrahuman,131.934136
2023-11-01,Rings,Ultrahuman,213.628005
2023-12-01,Rings,Ultrahuman,212.998033
2024-01-01,Rings,Ultrahuman,194.301364
2024-02-01,Rings,Ultrahuman,213.358017
2024-03-01,Rings,Ultrahuman,288.89436300000006
2024-04-01,Rings,Ultrahuman,284.6195129999999
2024-05-01,Rings,Ultrahuman,356.265999
2024-06-01,Rings,Ultrahuman,362.50728
2024-07-01,Rings,Ultrahuman,282.99507000000006
2024-08-01,Rings,Ultrahuman,304.8823019999999
2024-09-01,Rings,Ultrahuman,380.17666
2024-10-01,Rings,Ultrahuman,255.98976
2024-11-01,Rings,Ultrahuman,258.029946
2024-12-01,Rings,Ultrahuman,366.440142
2025-01-01,Rings,Ultrahuman,253.014122
2025-02-01,Rings,Ultrahuman,180.740658
2025-03-01,Rings,Ultrahuman,184.6165220000001
2025-04-01,Rings,Ultrahuman,237.795656
2025-05-01,Rings,Ultrahuman,225.484088
2025-06-01,Rings,Ultrahuman,174.818007
2025-07-01,Rings,Ultrahuman,185.2435
2025-08-01,Rings,Ultrahuman,96.8966
2025-09-01,Rings,Ultrahuman,121.605233
2025-10-01,Rings,Ultrahuman,58.402746
2025-11-01,Rings,Ultrahuman,34.103967
2025-12-01,Rings,Ultrahuman,120.210991
2026-01-01,Rings,Ultrahuman,129.499456
2026-02-01,Rings,Ultrahuman,61.871329
2026-03-01,Rings,Ultrahuman,66.80165600000001
2024-10-01,Rings,Zepp,5.324787000000001
2024-11-01,Rings,Zepp,0.129995
2025-01-01,Rings,Zepp,0.051998
2025-03-01,Rings,Zepp,2.39988
2025-04-01,Rings,Zepp,0.519974
2025-05-01,Rings,Zepp,0.25999
2025-06-01,Rings,Zepp,0.051998
2025-07-01,Rings,Zepp,0.039998
2025-08-01,Rings,Zepp,0.244118
2025-09-01,Rings,Zepp,0.125951
2025-10-01,Rings,Zepp,1.16312
2025-11-01,Rings,Zepp,0.03472
2026-01-01,Rings,Zepp,1.0575619999999997
2023-01-01,Smartwatch,Ambrane,197.800727
2023-02-01,Smartwatch,Ambrane,173.59162800000004
2023-03-01,Smartwatch,Ambrane,115.87273
2023-04-01,Smartwatch,Ambrane,83.84853299999999
2023-05-01,Smartwatch,Ambrane,238.084181
2023-06-01,Smartwatch,Ambrane,81.89946299999998
2023-07-01,Smartwatch,Ambrane,80.213246
2023-08-01,Smartwatch,Ambrane,74.151
2023-09-01,Smartwatch,Ambrane,87.99839500000002
2023-10-01,Smartwatch,Ambrane,26.404284
2023-11-01,Smartwatch,Ambrane,31.24657700000001
2023-12-01,Smartwatch,Ambrane,10.526151
2024-01-01,Smartwatch,Ambrane,35.619878
2024-02-01,Smartwatch,Ambrane,35.722062
2024-03-01,Smartwatch,Ambrane,9.283596000000005
2024-04-01,Smartwatch,Ambrane,11.252241
2024-05-01,Smartwatch,Ambrane,15.805016
2024-06-01,Smartwatch,Ambrane,9.501070999999998
2024-07-01,Smartwatch,Ambrane,18.77888
2024-08-01,Smartwatch,Ambrane,11.670340000000005
2024-09-01,Smartwatch,Ambrane,19.239798
2024-10-01,Smartwatch,Ambrane,8.920710000000001
2024-11-01,Smartwatch,Ambrane,9.69347
2024-12-01,Smartwatch,Ambrane,14.516921000000002
2025-01-01,Smartwatch,Ambrane,4.100465000000001
2025-02-01,Smartwatch,Ambrane,6.427741
2025-03-01,Smartwatch,Ambrane,4.726172
2020-01-01,Smartwatch,Apple,626.9127
2020-02-01,Smartwatch,Apple,164.9563
2020-03-01,Smartwatch,Apple,480.8288
2020-05-01,Smartwatch,Apple,248.6936999999999
2020-06-01,Smartwatch,Apple,394.52170000000007
2020-07-01,Smartwatch,Apple,486.0369000000002
2020-08-01,Smartwatch,Apple,912.6156000000012
2020-09-01,Smartwatch,Apple,921.858000000002
2020-10-01,Smartwatch,Apple,3982.6730000000007
2020-11-01,Smartwatch,Apple,2617.382900000004
2020-12-01,Smartwatch,Apple,1091.324200000001
2021-01-01,Smartwatch,Apple,1456.462000000001
2021-02-01,Smartwatch,Apple,408.3996000000001
2021-03-01,Smartwatch,Apple,1180.3988000000002
2021-04-01,Smartwatch,Apple,310.8217
2021-05-01,Smartwatch,Apple,748.9317
2021-06-01,Smartwatch,Apple,325.903
2021-07-01,Smartwatch,Apple,1362.1569999999997
2021-08-01,Smartwatch,Apple,1333.0262000000002
2021-09-01,Smartwatch,Apple,1474.5966
2021-10-01,Smartwatch,Apple,478.29660000000007
2021-11-01,Smartwatch,Apple,1899.0158
2021-12-01,Smartwatch,Apple,2320.1495
2022-01-01,Smartwatch,Apple,252.2784
2022-02-01,Smartwatch,Apple,524.8542
2022-03-01,Smartwatch,Apple,988.65732
2022-04-01,Smartwatch,Apple,1148.21309
2022-05-01,Smartwatch,Apple,1223.79615
2022-06-01,Smartwatch,Apple,1467.20746
2022-07-01,Smartwatch,Apple,185.95996
2022-08-01,Smartwatch,Apple,1092.8007000000002
2022-09-01,Smartwatch,Apple,4049.08532
2022-10-01,Smartwatch,Apple,3719.98576
2022-11-01,Smartwatch,Apple,3295.54386
2022-12-01,Smartwatch,Apple,1099.6793399999997
2023-01-01,Smartwatch,Apple,606.6370599999999
2023-02-01,Smartwatch,Apple,328.881216
2023-03-01,Smartwatch,Apple,583.6761259999998
2023-04-01,Smartwatch,Apple,672.6509
2023-05-01,Smartwatch,Apple,1090.1953
2023-06-01,Smartwatch,Apple,810.5347
2023-07-01,Smartwatch,Apple,2808.0706
2023-08-01,Smartwatch,Apple,697.7766
2023-09-01,Smartwatch,Apple,5530.01982
2023-10-01,Smartwatch,Apple,5117.6005
2023-11-01,Smartwatch,Apple,1559.7556
2023-12-01,Smartwatch,Apple,523.6764999999999
2024-01-01,Smartwatch,Apple,1461.0987
2024-02-01,Smartwatch,Apple,690.9838260000001
2024-03-01,Smartwatch,Apple,964.557408
2024-04-01,Smartwatch,Apple,594.571132
2024-05-01,Smartwatch,Apple,846.7433670000001
2024-06-01,Smartwatch,Apple,518.4142180000001
2024-07-01,Smartwatch,Apple,216.746934
2024-08-01,Smartwatch,Apple,1047.64014
2024-09-01,Smartwatch,Apple,3788.88054
2024-10-01,Smartwatch,Apple,3871.5918
2024-11-01,Smartwatch,Apple,738.4892600000001
2024-12-01,Smartwatch,Apple,2360.89366
2025-01-01,Smartwatch,Apple,2089.4425999999994
2025-02-01,Smartwatch,Apple,419.8951
2025-03-01,Smartwatch,Apple,668.5209000000001
2025-04-01,Smartwatch,Apple,447.628
2025-05-01,Smartwatch,Apple,423.8181
2025-06-01,Smartwatch,Apple,324.2645
2025-07-01,Smartwatch,Apple,268.925
2025-08-01,Smartwatch,Apple,1431.5464
2025-09-01,Smartwatch,Apple,6132.2425
2025-10-01,Smartwatch,Apple,2820.897452
2025-11-01,Smartwatch,Apple,1525.5191
2025-12-01,Smartwatch,Apple,2186.470292
2026-01-01,Smartwatch,Apple,629.9575000000001
2026-02-01,Smartwatch,Apple,865.1184999999999
2026-03-01,Smartwatch,Apple,872.0518
2023-09-01,Smartwatch,BBK,17.27784
2023-10-01,Smartwatch,BBK,11.5056
2023-12-01,Smartwatch,BBK,23.0112
2024-02-01,Smartwatch,BBK,23.0112
2024-03-01,Smartwatch,BBK,9.5936
2024-08-01,Smartwatch,BBK,11.20981
2024-09-01,Smartwatch,BBK,11.51359
2024-10-01,Smartwatch,BBK,11.5056
2024-12-01,Smartwatch,BBK,7.3522
2025-01-01,Smartwatch,BBK,15.485
2025-03-01,Smartwatch,BBK,18.43128
2025-04-01,Smartwatch,BBK,7.16288
2025-05-01,Smartwatch,BBK,19.0176
2025-06-01,Smartwatch,BBK,10.35648
2025-07-01,Smartwatch,BBK,19.79167
2025-08-01,Smartwatch,BBK,22.563642
2025-09-01,Smartwatch,BBK,10.32993
2025-10-01,Smartwatch,BBK,29.012
2025-12-01,Smartwatch,BBK,17.905600000000003
2026-01-01,Smartwatch,BBK,8.9528
2026-02-01,Smartwatch,BBK,1.7735
2026-03-01,Smartwatch,BBK,5.23815
2023-01-01,Smartwatch,BeatXP,96.455739
2023-02-01,Smartwatch,BeatXP,109.923974
2023-03-01,Smartwatch,BeatXP,51.26639800000001
2023-04-01,Smartwatch,BeatXP,75.786363
2023-05-01,Smartwatch,BeatXP,218.10862100000003
2023-06-01,Smartwatch,BeatXP,180.66392
2023-07-01,Smartwatch,BeatXP,203.780586
2023-08-01,Smartwatch,BeatXP,262.912469
2023-09-01,Smartwatch,BeatXP,465.1680329999999
2023-10-01,Smartwatch,BeatXP,711.7744369999999
2023-11-01,Smartwatch,BeatXP,421.79509
2023-12-01,Smartwatch,BeatXP,293.76699900000006
2024-01-01,Smartwatch,BeatXP,236.002372
2024-02-01,Smartwatch,BeatXP,177.497444
2024-03-01,Smartwatch,BeatXP,96.5792
2024-04-01,Smartwatch,BeatXP,227.40145499999997
2024-05-01,Smartwatch,BeatXP,120.81329099999998
2024-06-01,Smartwatch,BeatXP,132.078089
2024-07-01,Smartwatch,BeatXP,136.076535
2024-08-01,Smartwatch,BeatXP,107.408621
2024-09-01,Smartwatch,BeatXP,75.94601999999999
2024-10-01,Smartwatch,BeatXP,10.987069999999996
2024-11-01,Smartwatch,BeatXP,9.52304
2024-12-01,Smartwatch,BeatXP,7.583695000000001
2025-01-01,Smartwatch,BeatXP,15.789931000000005
2025-03-01,Smartwatch,BeatXP,1.204214
2025-04-01,Smartwatch,BeatXP,7.477763999999999
2022-12-01,Smartwatch,Brandscale,7.777113
2023-08-01,Smartwatch,Brandscale,89.506608
2025-03-01,Smartwatch,COROS,1.9214100000000005
2025-04-01,Smartwatch,COROS,6.7856
2025-05-01,Smartwatch,COROS,6.195739999999999
2025-06-01,Smartwatch,COROS,9.748895
2025-07-01,Smartwatch,COROS,6.477926999999999
2025-08-01,Smartwatch,COROS,2.16544
2025-09-01,Smartwatch,COROS,9.301660000000002
2025-10-01,Smartwatch,COROS,13.27811
2025-11-01,Smartwatch,COROS,8.49695
2026-01-01,Smartwatch,COROS,8.097
2026-02-01,Smartwatch,COROS,8.992500000000003
2026-03-01,Smartwatch,COROS,2.6277
2023-05-01,Smartwatch,Casio,36.718500000000006
2023-06-01,Smartwatch,Casio,70.91369
2023-07-01,Smartwatch,Casio,15.50505
2023-08-01,Smartwatch,Casio,7.492450000000001
2023-09-01,Smartwatch,Casio,8.34949
2023-10-01,Smartwatch,Casio,52.61362000000001
2023-11-01,Smartwatch,Casio,5.999
2023-12-01,Smartwatch,Casio,16.49725
2024-01-01,Smartwatch,Casio,29.09595
2024-03-01,Smartwatch,Casio,20.2468
2024-04-01,Smartwatch,Casio,102.20447
2024-05-01,Smartwatch,Casio,28.54455
2024-06-01,Smartwatch,Casio,29.782100000000007
2024-07-01,Smartwatch,Casio,41.2546
2024-08-01,Smartwatch,Casio,43.4516
2024-09-01,Smartwatch,Casio,31.86054
2024-11-01,Smartwatch,Casio,6.417949999999999
2024-12-01,Smartwatch,Casio,32.26805
2025-01-01,Smartwatch,Casio,6.711525
2025-02-01,Smartwatch,Casio,8.337995
2025-03-01,Smartwatch,Casio,2.194425
2025-04-01,Smartwatch,Casio,30.1826
2025-05-01,Smartwatch,Casio,48.52255
2025-06-01,Smartwatch,Casio,53.95129999999999
2025-07-01,Smartwatch,Casio,50.03075
2025-08-01,Smartwatch,Casio,42.0335
2025-09-01,Smartwatch,Casio,20.52527
2025-10-01,Smartwatch,Casio,47.9422
2025-11-01,Smartwatch,Casio,22.9604
2025-12-01,Smartwatch,Casio,32.38723
2026-01-01,Smartwatch,Casio,34.25614999999999
2026-02-01,Smartwatch,Casio,15.900189999999998
2026-03-01,Smartwatch,Casio,25.078170000000004
2023-07-01,Smartwatch,Citizen,0.7032
2020-08-01,Smartwatch,Crossbeats,10.528492
2020-09-01,Smartwatch,Crossbeats,6.042489000000001
2020-10-01,Smartwatch,Crossbeats,12.518051
2020-11-01,Smartwatch,Crossbeats,11.144027
2020-12-01,Smartwatch,Crossbeats,11.6969
2021-01-01,Smartwatch,Crossbeats,19.661515
2021-02-01,Smartwatch,Crossbeats,8.44801
2021-03-01,Smartwatch,Crossbeats,8.552598999999999
2021-04-01,Smartwatch,Crossbeats,12.443799
2021-05-01,Smartwatch,Crossbeats,23.615134
2021-06-01,Smartwatch,Crossbeats,23.227775999999995
2021-07-01,Smartwatch,Crossbeats,11.738989
2021-08-01,Smartwatch,Crossbeats,28.943605
2021-09-01,Smartwatch,Crossbeats,44.139878
2021-10-01,Smartwatch,Crossbeats,72.33746
2021-11-01,Smartwatch,Crossbeats,19.571858
2021-12-01,Smartwatch,Crossbeats,26.908716
2022-01-01,Smartwatch,Crossbeats,25.815626
2022-02-01,Smartwatch,Crossbeats,1.86151
2022-03-01,Smartwatch,Crossbeats,24.375703
2022-04-01,Smartwatch,Crossbeats,50.690921
2022-05-01,Smartwatch,Crossbeats,29.353157000000003
2022-06-01,Smartwatch,Crossbeats,44.902411
2022-07-01,Smartwatch,Crossbeats,40.086258
2022-08-01,Smartwatch,Crossbeats,48.940360000000005
2022-09-01,Smartwatch,Crossbeats,58.379994
2022-10-01,Smartwatch,Crossbeats,64.488631
2022-11-01,Smartwatch,Crossbeats,11.338186
2022-12-01,Smartwatch,Crossbeats,46.127065
2023-01-01,Smartwatch,Crossbeats,63.47282200000001
2023-02-01,Smartwatch,Crossbeats,68.113732
2023-03-01,Smartwatch,Crossbeats,46.389327
2023-04-01,Smartwatch,Crossbeats,31.915393
2023-05-01,Smartwatch,Crossbeats,45.36598
2023-06-01,Smartwatch,Crossbeats,11.581697
2023-07-01,Smartwatch,Crossbeats,27.225891
2023-08-01,Smartwatch,Crossbeats,25.716908999999998
2023-09-01,Smartwatch,Crossbeats,23.355114
2023-10-01,Smartwatch,Crossbeats,25.63539
2023-11-01,Smartwatch,Crossbeats,31.47392
2023-12-01,Smartwatch,Crossbeats,43.52682
2024-01-01,Smartwatch,Crossbeats,8.15796
2024-02-01,Smartwatch,Crossbeats,18.17394
2024-04-01,Smartwatch,Crossbeats,5.698
2024-05-01,Smartwatch,Crossbeats,24.69192
2024-07-01,Smartwatch,Crossbeats,15.52756
2024-09-01,Smartwatch,Crossbeats,1.899
2024-10-01,Smartwatch,Crossbeats,13.250872
2024-12-01,Smartwatch,Crossbeats,9.52698
2025-01-01,Smartwatch,Crossbeats,11.997
2025-03-01,Smartwatch,Crossbeats,8.997
2025-04-01,Smartwatch,Crossbeats,1.63098
2025-05-01,Smartwatch,Crossbeats,8.996999999999998
2025-08-01,Smartwatch,Crossbeats,11.62494
2025-09-01,Smartwatch,Crossbeats,4.297568
2025-10-01,Smartwatch,Crossbeats,8.997
2025-12-01,Smartwatch,Crossbeats,20.395
2026-01-01,Smartwatch,Crossbeats,8.997
2026-02-01,Smartwatch,Crossbeats,0.2999
2026-03-01,Smartwatch,Crossbeats,8.908714999999999
2021-08-01,Smartwatch,Dizo Innovation Pvt. Ltd,16.623457000000002
2021-09-01,Smartwatch,Dizo Innovation Pvt. Ltd,196.274773
2021-10-01,Smartwatch,Dizo Innovation Pvt. Ltd,97.437257
2021-11-01,Smartwatch,Dizo Innovation Pvt. Ltd,122.662099
2021-12-01,Smartwatch,Dizo Innovation Pvt. Ltd,198.100464
2022-01-01,Smartwatch,Dizo Innovation Pvt. Ltd,140.13678099999998
2022-02-01,Smartwatch,Dizo Innovation Pvt. Ltd,71.198452
2022-03-01,Smartwatch,Dizo Innovation Pvt. Ltd,268.95786
2022-04-01,Smartwatch,Dizo Innovation Pvt. Ltd,108.719575
2022-05-01,Smartwatch,Dizo Innovation Pvt. Ltd,164.401706
2022-06-01,Smartwatch,Dizo Innovation Pvt. Ltd,194.873803
2022-07-01,Smartwatch,Dizo Innovation Pvt. Ltd,167.68401699999998
2022-08-01,Smartwatch,Dizo Innovation Pvt. Ltd,135.215072
2022-09-01,Smartwatch,Dizo Innovation Pvt. Ltd,207.75431
2022-10-01,Smartwatch,Dizo Innovation Pvt. Ltd,117.841607
2022-11-01,Smartwatch,Dizo Innovation Pvt. Ltd,97.465272
2022-12-01,Smartwatch,Dizo Innovation Pvt. Ltd,46.857868
2023-01-01,Smartwatch,Dizo Innovation Pvt. Ltd,106.25933400000002
2023-02-01,Smartwatch,Dizo Innovation Pvt. Ltd,48.455154
2022-03-01,Smartwatch,Eccentric Enterprises,8.616127
2022-04-01,Smartwatch,Eccentric Enterprises,4.300565999999998
2020-11-01,Smartwatch,Fire - Boltt,8.93702
2020-12-01,Smartwatch,Fire - Boltt,14.974007
2021-01-01,Smartwatch,Fire - Boltt,80.94300999999999
2021-02-01,Smartwatch,Fire - Boltt,35.95501100000001
2021-04-01,Smartwatch,Fire - Boltt,102.001988
2021-05-01,Smartwatch,Fire - Boltt,71.175934
2021-06-01,Smartwatch,Fire - Boltt,112.989889
2021-07-01,Smartwatch,Fire - Boltt,530.0599970000001
2021-08-01,Smartwatch,Fire - Boltt,527.7900920000001
2021-09-01,Smartwatch,Fire - Boltt,1219.909878
2021-10-01,Smartwatch,Fire - Boltt,864.785008
2021-11-01,Smartwatch,Fire - Boltt,691.770223
2021-12-01,Smartwatch,Fire - Boltt,620.41088
2022-01-01,Smartwatch,Fire - Boltt,1188.349344
2022-02-01,Smartwatch,Fire - Boltt,710.724094
2022-03-01,Smartwatch,Fire - Boltt,1169.214997
2022-04-01,Smartwatch,Fire - Boltt,1132.4895369999997
2022-05-01,Smartwatch,Fire - Boltt,1379.9257270000005
2022-06-01,Smartwatch,Fire - Boltt,2204.603541
2022-07-01,Smartwatch,Fire - Boltt,3102.0351840000003
2022-08-01,Smartwatch,Fire - Boltt,1800.7784579999998
2022-09-01,Smartwatch,Fire - Boltt,3400.170794
2022-10-01,Smartwatch,Fire - Boltt,1631.5352140000002
2022-11-01,Smartwatch,Fire - Boltt,1337.5348720000004
2022-12-01,Smartwatch,Fire - Boltt,1489.3462459999996
2023-01-01,Smartwatch,Fire - Boltt,2526.814856
2023-02-01,Smartwatch,Fire - Boltt,2140.3633130000003
2023-03-01,Smartwatch,Fire - Boltt,2201.7396070000004
2023-04-01,Smartwatch,Fire - Boltt,2364.501169
2023-05-01,Smartwatch,Fire - Boltt,2354.700914
2023-06-01,Smartwatch,Fire - Boltt,1934.153953
2023-07-01,Smartwatch,Fire - Boltt,1735.0602070000002
2023-08-01,Smartwatch,Fire - Boltt,1795.543043
2023-09-01,Smartwatch,Fire - Boltt,3847.880461999999
2023-10-01,Smartwatch,Fire - Boltt,2418.892776
2023-11-01,Smartwatch,Fire - Boltt,1615.1121109999992
2023-12-01,Smartwatch,Fire - Boltt,1625.577402
2024-01-01,Smartwatch,Fire - Boltt,1301.9573460000004
2024-02-01,Smartwatch,Fire - Boltt,1127.173677
2024-03-01,Smartwatch,Fire - Boltt,1414.86018
2024-04-01,Smartwatch,Fire - Boltt,1373.6904660000002
2024-05-01,Smartwatch,Fire - Boltt,1365.349464
2024-06-01,Smartwatch,Fire - Boltt,807.5662719999999
2024-07-01,Smartwatch,Fire - Boltt,104.90862800000002
2024-08-01,Smartwatch,Fire - Boltt,469.546571
2024-09-01,Smartwatch,Fire - Boltt,522.507413
2024-10-01,Smartwatch,Fire - Boltt,606.561509
2024-11-01,Smartwatch,Fire - Boltt,255.063618
2024-12-01,Smartwatch,Fire - Boltt,385.418967
2025-01-01,Smartwatch,Fire - Boltt,407.364914
2025-02-01,Smartwatch,Fire - Boltt,351.115901
2025-03-01,Smartwatch,Fire - Boltt,205.653337
2025-04-01,Smartwatch,Fire - Boltt,205.120186
2025-05-01,Smartwatch,Fire - Boltt,206.68399
2025-06-01,Smartwatch,Fire - Boltt,339.16769099999993
2025-07-01,Smartwatch,Fire - Boltt,404.8591769999999
2025-08-01,Smartwatch,Fire - Boltt,438.45188
2025-09-01,Smartwatch,Fire - Boltt,493.604013
2025-10-01,Smartwatch,Fire - Boltt,357.32338199999987
2025-11-01,Smartwatch,Fire - Boltt,533.7723050000001
2025-12-01,Smartwatch,Fire - Boltt,536.01855
2026-01-01,Smartwatch,Fire - Boltt,623.4556420000001
2026-02-01,Smartwatch,Fire - Boltt,463.7149910000001
2026-03-01,Smartwatch,Fire - Boltt,688.5602120000001
2020-01-01,Smartwatch,Fossil,391.2328079999999
2020-02-01,Smartwatch,Fossil,299.4801620000001
2020-03-01,Smartwatch,Fossil,102.20715399999996
2020-05-01,Smartwatch,Fossil,81.43587499999995
2020-06-01,Smartwatch,Fossil,75.35009999999998
2020-07-01,Smartwatch,Fossil,208.859546
2020-08-01,Smartwatch,Fossil,253.49939500000025
2020-09-01,Smartwatch,Fossil,346.354
2020-10-01,Smartwatch,Fossil,137.36648000000002
2020-11-01,Smartwatch,Fossil,255.05828
2020-12-01,Smartwatch,Fossil,74.46234
2021-01-01,Smartwatch,Fossil,89.89187700000004
2021-02-01,Smartwatch,Fossil,96.85273800000004
2021-03-01,Smartwatch,Fossil,56.288485
2021-04-01,Smartwatch,Fossil,6.01365
2021-05-01,Smartwatch,Fossil,38.329812
2021-06-01,Smartwatch,Fossil,122.404791
2021-07-01,Smartwatch,Fossil,18.736870000000003
2021-08-01,Smartwatch,Fossil,9.987989999999998
2021-09-01,Smartwatch,Fossil,883.6163410000001
2021-10-01,Smartwatch,Fossil,96.20975199999998
2021-11-01,Smartwatch,Fossil,60.368255000000005
2021-12-01,Smartwatch,Fossil,86.289415
2022-01-01,Smartwatch,Fossil,50.58438
2022-02-01,Smartwatch,Fossil,46.40783
2022-03-01,Smartwatch,Fossil,44.506785
2022-04-01,Smartwatch,Fossil,50.985295
2022-05-01,Smartwatch,Fossil,49.43863
2022-06-01,Smartwatch,Fossil,134.647548
2022-07-01,Smartwatch,Fossil,616.4079589999999
2022-08-01,Smartwatch,Fossil,212.599673
2022-09-01,Smartwatch,Fossil,230.647424
2022-10-01,Smartwatch,Fossil,251.616435
2022-11-01,Smartwatch,Fossil,165.63721600000002
2022-12-01,Smartwatch,Fossil,58.781975
2023-01-01,Smartwatch,Fossil,96.939144
2023-02-01,Smartwatch,Fossil,68.266375
2023-03-01,Smartwatch,Fossil,52.866245
2023-04-01,Smartwatch,Fossil,90.16226399999998
2023-05-01,Smartwatch,Fossil,113.203935
2023-06-01,Smartwatch,Fossil,155.401842
2023-07-01,Smartwatch,Fossil,330.213739
2023-08-01,Smartwatch,Fossil,106.06286699999995
2023-09-01,Smartwatch,Fossil,45.10423099999999
2023-10-01,Smartwatch,Fossil,0.3399150000000001
2023-11-01,Smartwatch,Fossil,0.844629
2023-12-01,Smartwatch,Fossil,13.208696999999995
2020-07-01,Smartwatch,GOQii,30.252957
2020-08-01,Smartwatch,GOQii,66.180968
2020-09-01,Smartwatch,GOQii,21.254457
2020-10-01,Smartwatch,GOQii,39.245458
2020-11-01,Smartwatch,GOQii,25.807697999999995
2020-12-01,Smartwatch,GOQii,18.728878
2021-01-01,Smartwatch,GOQii,27.919346
2021-02-01,Smartwatch,GOQii,13.203799
2021-03-01,Smartwatch,GOQii,51.57340299999999
2021-04-01,Smartwatch,GOQii,40.99716600000001
2021-05-01,Smartwatch,GOQii,45.44889799999999
2021-06-01,Smartwatch,GOQii,49.60886599999999
2021-07-01,Smartwatch,GOQii,63.451908
2021-08-01,Smartwatch,GOQii,39.994714
2021-09-01,Smartwatch,GOQii,60.14397000000001
2021-10-01,Smartwatch,GOQii,64.73879799999999
2021-11-01,Smartwatch,GOQii,39.64917
2021-12-01,Smartwatch,GOQii,232.232704
2022-01-01,Smartwatch,GOQii,69.08626000000001
2022-02-01,Smartwatch,GOQii,73.853787
2022-03-01,Smartwatch,GOQii,118.5762
2022-04-01,Smartwatch,GOQii,87.606137
2022-05-01,Smartwatch,GOQii,49.283859
2022-06-01,Smartwatch,GOQii,104.264878
2022-07-01,Smartwatch,GOQii,132.741756
2022-08-01,Smartwatch,GOQii,90.621779
2022-09-01,Smartwatch,GOQii,30.828833
2022-10-01,Smartwatch,GOQii,55.23205
2022-11-01,Smartwatch,GOQii,2.274143
2022-12-01,Smartwatch,GOQii,1.208453
2023-01-01,Smartwatch,GOQii,12.620216
2023-02-01,Smartwatch,GOQii,3.0631109999999997
2023-03-01,Smartwatch,GOQii,37.013055
2023-04-01,Smartwatch,GOQii,64.083448
2023-05-01,Smartwatch,GOQii,29.621123
2023-06-01,Smartwatch,GOQii,8.272044
2023-07-01,Smartwatch,GOQii,20.84574
2023-08-01,Smartwatch,GOQii,16.160874
2023-09-01,Smartwatch,GOQii,13.789774
2024-01-01,Smartwatch,GOQii,8.7475
2024-03-01,Smartwatch,GOQii,8.687654
2024-04-01,Smartwatch,GOQii,2.306846
2020-01-01,Smartwatch,Garmin,111.46371300000004
2020-02-01,Smartwatch,Garmin,113.82792299999998
2020-03-01,Smartwatch,Garmin,22.79302
2020-05-01,Smartwatch,Garmin,11.740763
2020-07-01,Smartwatch,Garmin,63.14836999999996
2020-08-01,Smartwatch,Garmin,134.79298100000003
2020-09-01,Smartwatch,Garmin,117.774166
2020-10-01,Smartwatch,Garmin,199.85612
2020-11-01,Smartwatch,Garmin,129.46425999999994
2020-12-01,Smartwatch,Garmin,133.19949000000005
2021-01-01,Smartwatch,Garmin,91.86381199999998
